matricula,cidade_em_que_nasceu,município_em_que_mora,curso,ira,ano_de_ingresso,prazo_para_terminar_o_curso,ch_total,semestre_em_que_o_aluno_está,quantidade_de_trancamentos,quantidade_de_reprovações,media_das_notas,variancia_das_notas,CRT0004,CRT0012,CRT0013,CRT0014,CRT0015,CRT0016,CRT0017,CRT0018,CRT0019,CRT0020,CRT0029,CRT0033,CRT0045,CRT0046,CRT0047,CRT0048,CRT0050,CRT0052,CRT0053,CRT0054,CRT0055,CRT0057,CRT0058,CRT0059,CRT0061,CRT0064,CRT0066,CRT0067,CRT0068,CRT0070,CRT0077,CRT0079,CRT0081,CRT0082,CRT0085,CRT0086,CRT0089,CRT0092,CRT0095,CRT0096,CRT0101,CRT0102,CRT0103,CRT0104,CRT0105,CRT0106,CRT0107,CRT0108,CRT0110,CRT0111,CRT0112,CRT0113,CRT0114,CRT0115,CRT0116,CRT0117,CRT0119,CRT0120,CRT0121,CRT0122,CRT0123,CRT0124,CRT0125,CRT0126,CRT0127,CRT0128,CRT0129,CRT0130,CRT0131,CRT0132,CRT0133,CRT0134,CRT0135,CRT0136,CRT0137,CRT0138,CRT0139,CRT0140,CRT0141,CRT0142,CRT0143,CRT0144,CRT0145,CRT0146,CRT0147,CRT0148,CRT0149,CRT0150,CRT0151,CRT0152,CRT0153,CRT0154,CRT0155,CRT0156,CRT0157,CRT0158,CRT0159,CRT0160,CRT0161,CRT0162,CRT0163,CRT0164,CRT0165,CRT0166,CRT0167,CRT0168,CRT0169,CRT0170,CRT0171,CRT0172,CRT0173,CRT0174,CRT0175,CRT0177,CRT0178,CRT0179,CRT0180,CRT0181,CRT0182,CRT0184,CRT0199,CRT0236,CRT0260,CRT0280,CRT0281,CRT0282,CRT0314,CRT0338,CRT0339,CRT0340,CRT0342,CRT0343,CRT0344,CRT0345,CRT0347,CRT0348,CRT0350,CRT0351,CRT0353,CRT0354,CRT0359,CRT0366,CRT0367,CRT0368,CRT0369,CRT0370,CRT0373,CRT0375,CRT0377,CRT0379,CRT0381,CRT0382,CRT0386,CRT0422,CRT0423,CRT0424,CRT0425,CRT0426,CRT0438,CRT0461,CRT0465,CRT0466,CRT0467,CRT0468,CRT0471,CRT0472,CRT0473,CRT0474,CRT0508,CRT0510,CRT0511,CRT0512,CRT0514,CRT0515,CRT0516,CRT0517,CRT0518,CRT0519,CRT0520,CRT0521,CRT0522,CRT0523,CRT0524,CRT0525,CRT0526,CRT0527,CRT0528,CRT0529,CRT0530,CRT0531,CRT0532,CRT0533,CRT0534,CRT0535,CRT0536,CRT0537,CRT0538,CRT0539,CRT0540,CRT0541,CRT0542,CRT0543,CRT0544,CRT0545,CRT0546,CRT0547,CRT0548,CRT0549,CRT0550,CRT0551,CRT0552,CRT0553,CRT0554,CRT0555,CRT0556,CRT0557,CRT0558,CRT0559,CRT0560,CRT0562,CRT0563,CRT0564,CRT0565,CRT0566,CRT0567,CRT0568,CRT0570,CRT0571,CRT0572,CRT0573,CRT0574,CRT0575,CRT0576,CRT0577,CRT0578,CRT0579,CRT0580,CRT0581,CRT0582,reprovado_vezes_CRT0004,reprovado_vezes_CRT0012,reprovado_vezes_CRT0013,reprovado_vezes_CRT0014,reprovado_vezes_CRT0015,reprovado_vezes_CRT0016,reprovado_vezes_CRT0017,reprovado_vezes_CRT0018,reprovado_vezes_CRT0019,reprovado_vezes_CRT0020,reprovado_vezes_CRT0029,reprovado_vezes_CRT0033,reprovado_vezes_CRT0045,reprovado_vezes_CRT0046,reprovado_vezes_CRT0047,reprovado_vezes_CRT0048,reprovado_vezes_CRT0050,reprovado_vezes_CRT0052,reprovado_vezes_CRT0053,reprovado_vezes_CRT0054,reprovado_vezes_CRT0055,reprovado_vezes_CRT0057,reprovado_vezes_CRT0058,reprovado_vezes_CRT0059,reprovado_vezes_CRT0061,reprovado_vezes_CRT0064,reprovado_vezes_CRT0066,reprovado_vezes_CRT0067,reprovado_vezes_CRT0068,reprovado_vezes_CRT0070,reprovado_vezes_CRT0077,reprovado_vezes_CRT0079,reprovado_vezes_CRT0081,reprovado_vezes_CRT0082,reprovado_vezes_CRT0085,reprovado_vezes_CRT0086,reprovado_vezes_CRT0089,reprovado_vezes_CRT0092,reprovado_vezes_CRT0095,reprovado_vezes_CRT0096,reprovado_vezes_CRT0101,reprovado_vezes_CRT0102,reprovado_vezes_CRT0103,reprovado_vezes_CRT0104,reprovado_vezes_CRT0105,reprovado_vezes_CRT0106,reprovado_vezes_CRT0107,reprovado_vezes_CRT0108,reprovado_vezes_CRT0110,reprovado_vezes_CRT0111,reprovado_vezes_CRT0112,reprovado_vezes_CRT0113,reprovado_vezes_CRT0114,reprovado_vezes_CRT0115,reprovado_vezes_CRT0116,reprovado_vezes_CRT0117,reprovado_vezes_CRT0119,reprovado_vezes_CRT0120,reprovado_vezes_CRT0121,reprovado_vezes_CRT0122,reprovado_vezes_CRT0123,reprovado_vezes_CRT0124,reprovado_vezes_CRT0125,reprovado_vezes_CRT0126,reprovado_vezes_CRT0127,reprovado_vezes_CRT0128,reprovado_vezes_CRT0129,reprovado_vezes_CRT0130,reprovado_vezes_CRT0131,reprovado_vezes_CRT0132,reprovado_vezes_CRT0133,reprovado_vezes_CRT0134,reprovado_vezes_CRT0135,reprovado_vezes_CRT0136,reprovado_vezes_CRT0137,reprovado_vezes_CRT0138,reprovado_vezes_CRT0139,reprovado_vezes_CRT0140,reprovado_vezes_CRT0141,reprovado_vezes_CRT0142,reprovado_vezes_CRT0143,reprovado_vezes_CRT0144,reprovado_vezes_CRT0145,reprovado_vezes_CRT0146,reprovado_vezes_CRT0147,reprovado_vezes_CRT0148,reprovado_vezes_CRT0149,reprovado_vezes_CRT0150,reprovado_vezes_CRT0151,reprovado_vezes_CRT0152,reprovado_vezes_CRT0153,reprovado_vezes_CRT0154,reprovado_vezes_CRT0155,reprovado_vezes_CRT0156,reprovado_vezes_CRT0157,reprovado_vezes_CRT0158,reprovado_vezes_CRT0159,reprovado_vezes_CRT0160,reprovado_vezes_CRT0161,reprovado_vezes_CRT0162,reprovado_vezes_CRT0163,reprovado_vezes_CRT0164,reprovado_vezes_CRT0165,reprovado_vezes_CRT0166,reprovado_vezes_CRT0167,reprovado_vezes_CRT0168,reprovado_vezes_CRT0169,reprovado_vezes_CRT0170,reprovado_vezes_CRT0171,reprovado_vezes_CRT0172,reprovado_vezes_CRT0173,reprovado_vezes_CRT0174,reprovado_vezes_CRT0175,reprovado_vezes_CRT0177,reprovado_vezes_CRT0178,reprovado_vezes_CRT0179,reprovado_vezes_CRT0180,reprovado_vezes_CRT0181,reprovado_vezes_CRT0182,reprovado_vezes_CRT0184,reprovado_vezes_CRT0199,reprovado_vezes_CRT0236,reprovado_vezes_CRT0260,reprovado_vezes_CRT0280,reprovado_vezes_CRT0281,reprovado_vezes_CRT0282,reprovado_vezes_CRT0314,reprovado_vezes_CRT0338,reprovado_vezes_CRT0339,reprovado_vezes_CRT0340,reprovado_vezes_CRT0342,reprovado_vezes_CRT0343,reprovado_vezes_CRT0344,reprovado_vezes_CRT0345,reprovado_vezes_CRT0347,reprovado_vezes_CRT0348,reprovado_vezes_CRT0350,reprovado_vezes_CRT0351,reprovado_vezes_CRT0353,reprovado_vezes_CRT0354,reprovado_vezes_CRT0359,reprovado_vezes_CRT0366,reprovado_vezes_CRT0367,reprovado_vezes_CRT0368,reprovado_vezes_CRT0369,reprovado_vezes_CRT0370,reprovado_vezes_CRT0373,reprovado_vezes_CRT0375,reprovado_vezes_CRT0377,reprovado_vezes_CRT0379,reprovado_vezes_CRT0381,reprovado_vezes_CRT0382,reprovado_vezes_CRT0386,reprovado_vezes_CRT0422,reprovado_vezes_CRT0423,reprovado_vezes_CRT0424,reprovado_vezes_CRT0425,reprovado_vezes_CRT0426,reprovado_vezes_CRT0438,reprovado_vezes_CRT0461,reprovado_vezes_CRT0465,reprovado_vezes_CRT0466,reprovado_vezes_CRT0467,reprovado_vezes_CRT0468,reprovado_vezes_CRT0471,reprovado_vezes_CRT0472,reprovado_vezes_CRT0473,reprovado_vezes_CRT0474,reprovado_vezes_CRT0508,reprovado_vezes_CRT0510,reprovado_vezes_CRT0511,reprovado_vezes_CRT0512,reprovado_vezes_CRT0514,reprovado_vezes_CRT0515,reprovado_vezes_CRT0516,reprovado_vezes_CRT0517,reprovado_vezes_CRT0518,reprovado_vezes_CRT0519,reprovado_vezes_CRT0520,reprovado_vezes_CRT0521,reprovado_vezes_CRT0522,reprovado_vezes_CRT0523,reprovado_vezes_CRT0524,reprovado_vezes_CRT0525,reprovado_vezes_CRT0526,reprovado_vezes_CRT0527,reprovado_vezes_CRT0528,reprovado_vezes_CRT0529,reprovado_vezes_CRT0530,reprovado_vezes_CRT0531,reprovado_vezes_CRT0532,reprovado_vezes_CRT0533,reprovado_vezes_CRT0534,reprovado_vezes_CRT0535,reprovado_vezes_CRT0536,reprovado_vezes_CRT0537,reprovado_vezes_CRT0538,reprovado_vezes_CRT0539,reprovado_vezes_CRT0540,reprovado_vezes_CRT0541,reprovado_vezes_CRT0542,reprovado_vezes_CRT0543,reprovado_vezes_CRT0544,reprovado_vezes_CRT0545,reprovado_vezes_CRT0546,reprovado_vezes_CRT0547,reprovado_vezes_CRT0548,reprovado_vezes_CRT0549,reprovado_vezes_CRT0550,reprovado_vezes_CRT0551,reprovado_vezes_CRT0552,reprovado_vezes_CRT0553,reprovado_vezes_CRT0554,reprovado_vezes_CRT0555,reprovado_vezes_CRT0556,reprovado_vezes_CRT0557,reprovado_vezes_CRT0558,reprovado_vezes_CRT0559,reprovado_vezes_CRT0560,reprovado_vezes_CRT0562,reprovado_vezes_CRT0563,reprovado_vezes_CRT0564,reprovado_vezes_CRT0565,reprovado_vezes_CRT0566,reprovado_vezes_CRT0567,reprovado_vezes_CRT0568,reprovado_vezes_CRT0570,reprovado_vezes_CRT0571,reprovado_vezes_CRT0572,reprovado_vezes_CRT0573,reprovado_vezes_CRT0574,reprovado_vezes_CRT0575,reprovado_vezes_CRT0576,reprovado_vezes_CRT0577,reprovado_vezes_CRT0578,reprovado_vezes_CRT0579,reprovado_vezes_CRT0580,reprovado_vezes_CRT0581,reprovado_vezes_CRT0582
515184,INDEPENDÊNCIA/CE,INDEPENDÊNCIA,ENGENHARIA CIVIL,7.5689,2021.1,2026.1,3600.0,11,0,3,7.520634920634921,2.6039221710189455,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515064,IPU/CE,IPU,ENGENHARIA CIVIL,6.0092,2021.1,2026.1,2384.0,11,3,15,5.95090909090909,9.248471380471383,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511826,FORTALEZA/CE,INDEPENDÊNCIA,ENGENHARIA CIVIL,7.7704,2021.1,2026.1,3600.0,11,0,4,7.637499999999999,3.71984126984127,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514108,SANTA QUITÉRIA/CE,CRATEÚS,ENGENHARIA CIVIL,7.8716,2021.1,2026.1,3600.0,11,0,3,7.7063492063492065,2.6883461341525856,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514189,PORANGA/CE,PORANGA,ENGENHARIA CIVIL,2.4721,2021.1,2026.1,448.0,11,0,37,2.2777777777777777,7.25540404040404,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,5,4,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516347,CRATEÚS/CE,CRATEÚS,ENGENHARIA CIVIL,6.7877,2021.1,2026.1,2624.0,11,0,9,6.914285714285714,5.645246753246753,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515068,IPUEIRAS/CE,IPUEIRAS,ENGENHARIA CIVIL,5.2769,2021.1,2026.1,1808.0,11,1,15,5.197826086956521,10.153550724637682,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517084,CRATEÚS/CE,CRATEÚS,ENGENHARIA CIVIL,5.8142,2021.1,2026.1,2496.0,11,2,14,5.848214285714286,6.75636038961039,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
